    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)        fxyz         fx3          fy3          fz3       fx(y2-z2)    fy(z2-x2)    fz(x2-y2)        f          Int(f)       total      Int(total) 
   97.0000  2.03617E-01  3.30161E+00  2.40679E-01  2.40679E-01  2.40679E-01  7.22038E-01  1.12449E+01  2.73838E-01  2.77971E-01  2.69706E-01  2.69706E-01  2.73838E-01  1.36506E+00  2.11626E+01  3.35087E-01  3.25728E-01  3.03303E-01  3.35266E-01  3.18476E-01  3.05021E-01  3.35087E-01  2.25797E+00  2.12235E+01  4.54868E+00  5.69325E+01
   98.0000  2.05173E-01  3.31669E+00  2.40389E-01  2.40389E-01  2.40389E-01  7.21168E-01  1.12979E+01  2.61176E-01  2.63168E-01  2.59183E-01  2.59183E-01  2.61176E-01  1.30389E+00  2.12584E+01  3.27897E-01  3.22041E-01  3.02487E-01  3.31294E-01  3.15593E-01  3.03861E-01  3.27897E-01  2.23107E+00  2.13874E+01  4.46130E+00  5.72604E+01
   99.0000  2.13323E-01  3.33236E+00  2.40911E-01  2.40911E-01  2.40911E-01  7.22733E-01  1.13510E+01  2.50952E-01  2.50511E-01  2.51394E-01  2.51394E-01  2.50952E-01  1.25520E+00  2.13507E+01  3.26509E-01  3.24031E-01  3.07072E-01  3.33111E-01  3.18298E-01  3.08123E-01  3.26508E-01  2.24365E+00  2.15523E+01  4.43491E+00  5.75864E+01
  100.0000  2.26227E-01  3.34899E+00  2.42899E-01  2.42899E-01  2.42899E-01  7.28697E-01  1.14046E+01  2.44958E-01  2.42163E-01  2.47753E-01  2.47753E-01  2.44958E-01  1.22758E+00  2.14409E+01  3.29916E-01  3.30089E-01  3.17145E-01  3.37856E-01  3.25602E-01  3.17835E-01  3.29916E-01  2.28836E+00  2.17205E+01  4.47087E+00  5.79150E+01
  101.0000  2.39382E-01  3.36659E+00  2.45890E-01  2.45890E-01  2.45890E-01  7.37671E-01  1.14588E+01  2.43593E-01  2.38932E-01  2.48255E-01  2.48255E-01  2.43593E-01  1.22263E+00  2.15308E+01  3.35945E-01  3.37601E-01  3.30569E-01  3.42453E-01  3.35079E-01  3.30860E-01  3.35945E-01  2.34845E+00  2.18931E+01  4.54813E+00  5.82493E+01
  102.0000  2.46911E-01  3.38473E+00  2.48356E-01  2.48356E-01  2.48356E-01  7.45067E-01  1.15135E+01  2.45890E-01  2.40307E-01  2.51474E-01  2.51474E-01  2.45890E-01  1.23504E+00  2.16216E+01  3.41386E-01  3.43523E-01  3.43242E-01  3.44556E-01  3.43310E-01  3.43142E-01  3.41386E-01  2.40054E+00  2.20696E+01  4.62756E+00  5.85894E+01
  103.0000  2.48964E-01  3.40303E+00  2.48775E-01  2.48775E-01  2.48775E-01  7.46325E-01  1.15684E+01  2.49652E-01  2.44280E-01  2.55024E-01  2.55024E-01  2.49652E-01  1.25363E+00  2.17137E+01  3.42921E-01  3.45117E-01  3.50325E-01  3.42910E-01  3.46800E-01  3.49925E-01  3.42921E-01  2.42092E+00  2.22475E+01  4.66984E+00  5.89326E+01
  104.0000  2.49956E-01  3.42140E+00  2.46957E-01  2.46957E-01  2.46957E-01  7.40872E-01  1.16228E+01  2.52474E-01  2.48156E-01  2.56792E-01  2.56792E-01  2.52474E-01  1.26669E+00  2.18068E+01  3.38882E-01  3.41069E-01  3.48629E-01  3.37461E-01  3.43566E-01  3.48102E-01  3.38882E-01  2.39659E+00  2.24237E+01  4.65411E+00  5.92747E+01
  105.0000  2.51827E-01  3.43991E+00  2.44385E-01  2.44385E-01  2.44385E-01  7.33156E-01  1.16767E+01  2.53068E-01  2.50038E-01  2.56099E-01  2.56099E-01  2.53068E-01  1.26837E+00  2.19000E+01  3.30242E-01  3.32492E-01  3.38968E-01  3.29554E-01  3.34611E-01  3.38496E-01  3.30242E-01  2.33461E+00  2.25952E+01  4.58796E+00  5.96119E+01
  106.0000  2.54817E-01  3.45864E+00  2.43337E-01  2.43337E-01  2.43337E-01  7.30010E-01  1.17304E+01  2.51855E-01  2.49730E-01  2.53980E-01  2.53980E-01  2.51855E-01  1.26140E+00  2.19927E+01  3.19784E-01  3.22263E-01  3.25424E-01  3.21389E-01  3.23223E-01  3.25119E-01  3.19784E-01  2.25699E+00  2.27611E+01  4.50321E+00  5.99429E+01
  107.0000  2.59064E-01  3.47768E+00  2.45717E-01  2.45717E-01  2.45717E-01  7.37152E-01  1.17846E+01  2.50177E-01  2.48412E-01  2.51943E-01  2.51943E-01  2.50177E-01  1.25265E+00  2.20848E+01  3.10413E-01  3.13185E-01  3.12178E-01  3.14908E-01  3.12687E-01  3.12082E-01  3.10413E-01  2.18587E+00  2.29218E+01  4.43473E+00  6.02688E+01
  108.0000  2.64103E-01  3.49709E+00  2.52442E-01  2.52442E-01  2.52442E-01  7.57325E-01  1.18402E+01  2.48849E-01  2.47443E-01  2.50255E-01  2.50255E-01  2.48849E-01  1.24565E+00  2.21764E+01  3.03951E-01  3.06875E-01  3.01768E-01  3.11097E-01  3.04950E-01  3.01886E-01  3.03951E-01  2.13448E+00  2.30787E+01  4.40156E+00  6.05923E+01
  109.0000  2.67282E-01  3.51674E+00  2.62621E-01  2.62621E-01  2.62621E-01  7.87864E-01  1.18981E+01  2.47547E-01  2.47273E-01  2.47820E-01  2.47820E-01  2.47547E-01  1.23801E+00  2.22673E+01  3.00981E-01  3.03821E-01  2.95253E-01  3.10067E-01  3.00704E-01  2.95562E-01  3.00981E-01  2.10737E+00  2.32336E+01  4.40052E+00  6.09158E+01
  110.0000  2.64463E-01  3.53618E+00  2.72629E-01  2.72629E-01  2.72629E-01  8.17886E-01  1.19582E+01  2.45649E-01  2.47312E-01  2.43987E-01  2.43987E-01  2.45649E-01  1.22658E+00  2.23575E+01  3.01372E-01  3.03848E-01  2.92706E-01  3.11477E-01  2.99860E-01  2.93174E-01  3.01372E-01  2.10381E+00  2.33882E+01  4.41274E+00  6.12401E+01
  111.0000  2.54126E-01  3.55485E+00  2.78136E-01  2.78136E-01  2.78136E-01  8.34407E-01  1.20196E+01  2.43220E-01  2.46746E-01  2.39694E-01  2.39694E-01  2.43220E-01  1.21257E+00  2.24466E+01  3.04777E-01  3.06453E-01  2.93574E-01  3.14790E-01  3.01907E-01  2.94180E-01  3.04777E-01  2.12046E+00  2.35440E+01  4.42157E+00  6.15651E+01
  112.0000  2.38937E-01  3.57242E+00  2.78035E-01  2.78035E-01  2.78035E-01  8.34106E-01  1.20809E+01  2.40876E-01  2.45313E-01  2.36439E-01  2.36439E-01  2.40876E-01  1.19994E+00  2.25348E+01  3.10525E-01  3.10813E-01  2.97007E-01  3.19138E-01  3.06021E-01  2.97737E-01  3.10525E-01  2.15177E+00  2.37022E+01  4.42475E+00  6.18903E+01
  113.0000  2.23151E-01  3.58882E+00  2.73973E-01  2.73973E-01  2.73973E-01  8.21919E-01  1.21413E+01  2.39207E-01  2.43295E-01  2.35119E-01  2.35119E-01  2.39207E-01  1.19195E+00  2.26224E+01  3.17166E-01  3.15720E-01  3.01992E-01  3.23296E-01  3.11049E-01  3.02812E-01  3.17166E-01  2.18920E+00  2.38631E+01  4.42622E+00  6.22156E+01
  114.0000  2.10175E-01  3.60426E+00  2.67738E-01  2.67738E-01  2.67738E-01  8.03215E-01  1.22003E+01  2.38517E-01  2.41277E-01  2.35756E-01  2.35756E-01  2.38517E-01  1.18982E+00  2.27099E+01  3.22501E-01  3.19760E-01  3.07369E-01  3.26017E-01  3.15622E-01  3.08187E-01  3.22501E-01  2.22196E+00  2.40264E+01  4.42517E+00  6.25409E+01
  115.0000  2.01359E-01  3.61906E+00  2.60788E-01  2.60788E-01  2.60788E-01  7.82364E-01  1.22578E+01  2.38988E-01  2.40167E-01  2.37809E-01  2.37809E-01  2.38988E-01  1.19376E+00  2.27976E+01  3.24743E-01  3.21753E-01  3.11944E-01  3.26373E-01  3.18521E-01  3.12636E-01  3.24743E-01  2.24071E+00  2.41911E+01  4.41820E+00  6.28656E+01
  116.0000  1.96092E-01  3.63348E+00  2.54546E-01  2.54546E-01  2.54546E-01  7.63639E-01  1.23140E+01  2.40930E-01  2.41096E-01  2.40765E-01  2.40765E-01  2.40930E-01  1.20449E+00  2.28861E+01  3.23404E-01  3.20887E-01  3.14131E-01  3.23885E-01  3.18686E-01  3.14632E-01  3.23404E-01  2.23903E+00  2.43557E+01  4.40325E+00  6.31892E+01
  117.0000  1.92951E-01  3.64766E+00  2.49769E-01  2.49769E-01  2.49769E-01  7.49308E-01  1.23690E+01  2.44697E-01  2.44899E-01  2.44496E-01  2.44496E-01  2.44697E-01  1.22329E+00  2.29760E+01  3.18828E-01  3.16698E-01  3.11871E-01  3.18704E-01  3.15143E-01  3.12247E-01  3.18828E-01  2.21232E+00  2.45183E+01  4.37786E+00  6.35110E+01
  118.0000  1.90735E-01  3.66168E+00  2.46243E-01  2.46243E-01  2.46243E-01  7.38729E-01  1.24233E+01  2.50481E-01  2.51667E-01  2.49295E-01  2.49295E-01  2.50481E-01  1.25122E+00  2.30680E+01  3.11656E-01  3.09521E-01  3.04318E-01  3.11748E-01  3.07836E-01  3.04715E-01  3.11656E-01  2.16145E+00  2.46771E+01  4.34213E+00  6.38301E+01
  119.0000  1.88702E-01  3.67555E+00  2.43245E-01  2.43245E-01  2.43245E-01  7.29734E-01  1.24770E+01  2.57995E-01  2.60538E-01  2.55451E-01  2.55451E-01  2.57995E-01  1.28743E+00  2.31626E+01  3.02825E-01  3.00699E-01  2.93005E-01  3.04413E-01  2.98152E-01  2.93535E-01  3.02825E-01  2.09545E+00  2.48311E+01  4.30132E+00  6.41463E+01
  120.0000  1.86500E-01  3.68925E+00  2.39935E-01  2.39935E-01  2.39935E-01  7.19805E-01  1.25299E+01  2.66206E-01  2.69721E-01  2.62692E-01  2.62692E-01  2.66206E-01  1.32752E+00  2.32602E+01  2.93425E-01  2.91796E-01  2.80338E-01  2.97948E-01  2.87920E-01  2.81046E-01  2.93425E-01  2.02590E+00  2.49800E+01  4.25972E+00  6.44594E+01
  121.0000  1.84243E-01  3.70280E+00  2.35595E-01  2.35595E-01  2.35595E-01  7.06786E-01  1.25818E+01  2.73710E-01  2.77178E-01  2.70243E-01  2.70243E-01  2.73710E-01  1.36508E+00  2.33605E+01  2.84452E-01  2.83813E-01  2.68026E-01  2.92941E-01  2.78386E-01  2.68913E-01  2.84452E-01  1.96098E+00  2.51242E+01  4.21710E+00  6.47693E+01
  122.0000  1.82214E-01  3.71619E+00  2.29914E-01  2.29914E-01  2.29914E-01  6.89742E-01  1.26325E+01  2.79617E-01  2.81914E-01  2.77320E-01  2.77320E-01  2.79617E-01  1.39579E+00  2.34631E+01  2.76632E-01  2.76996E-01  2.56791E-01  2.89158E-01  2.69986E-01  2.57863E-01  2.76632E-01  1.90406E+00  2.52641E+01  4.17180E+00  6.50759E+01
  123.0000  1.80503E-01  3.72945E+00  2.23060E-01  2.23060E-01  2.23060E-01  6.69180E-01  1.26817E+01  2.83731E-01  2.84333E-01  2.83129E-01  2.83129E-01  2.83731E-01  1.41805E+00  2.35673E+01  2.70375E-01  2.71078E-01  2.46711E-01  2.85852E-01  2.62611E-01  2.47990E-01  2.70375E-01  1.85499E+00  2.54005E+01  4.12273E+00  6.53789E+01
  124.0000  1.79348E-01  3.74264E+00  2.15583E-01  2.15583E-01  2.15583E-01  6.46748E-01  1.27292E+01  2.85811E-01  2.85253E-01  2.86369E-01  2.86369E-01  2.85811E-01  1.42961E+00  2.36724E+01  2.65867E-01  2.65795E-01  2.37736E-01  2.82451E-01  2.56092E-01  2.39257E-01  2.65867E-01  1.81306E+00  2.55337E+01  4.06877E+00  6.56780E+01
  125.0000  1.79578E-01  3.75583E+00  2.08251E-01  2.08251E-01  2.08251E-01  6.24754E-01  1.27751E+01  2.85289E-01  2.85004E-01  2.85573E-01  2.85573E-01  2.85289E-01  1.42673E+00  2.37773E+01  2.63221E-01  2.61371E-01  2.30125E-01  2.79200E-01  2.50662E-01  2.31914E-01  2.63221E-01  1.77971E+00  2.56645E+01  4.01078E+00  6.59728E+01
  126.0000  1.82313E-01  3.76923E+00  2.01834E-01  2.01834E-01  2.01834E-01  6.05502E-01  1.28196E+01  2.81794E-01  2.83229E-01  2.80359E-01  2.80359E-01  2.81794E-01  1.40753E+00  2.38807E+01  2.62507E-01  2.58450E-01  2.24481E-01  2.77003E-01  2.46918E-01  2.26536E-01  2.62507E-01  1.75840E+00  2.57938E+01  3.95375E+00  6.62634E+01
  127.0000  1.87963E-01  3.78305E+00  1.96876E-01  1.96876E-01  1.96876E-01  5.90627E-01  1.28631E+01  2.75374E-01  2.78983E-01  2.71765E-01  2.71765E-01  2.75374E-01  1.37326E+00  2.39817E+01  2.63658E-01  2.57620E-01  2.21550E-01  2.76620E-01  2.45468E-01  2.23826E-01  2.63658E-01  1.75240E+00  2.59226E+01  3.90425E+00  6.65503E+01
  128.0000  1.95681E-01  3.79743E+00  1.93542E-01  1.93542E-01  1.93542E-01  5.80625E-01  1.29057E+01  2.66410E-01  2.71308E-01  2.61511E-01  2.61511E-01  2.66410E-01  1.32715E+00  2.40792E+01  2.66413E-01  2.59075E-01  2.22045E-01  2.78118E-01  2.46661E-01  2.24443E-01  2.66413E-01  1.76317E+00  2.60521E+01  3.86662E+00  6.68345E+01
  129.0000  2.04269E-01  3.81245E+00  1.91727E-01  1.91727E-01  1.91727E-01  5.75180E-01  1.29480E+01  2.55939E-01  2.60537E-01  2.51341E-01  2.51341E-01  2.55939E-01  1.27509E+00  2.41729E+01  2.70392E-01  2.62583E-01  2.26572E-01  2.80829E-01  2.50547E-01  2.28941E-01  2.70392E-01  1.79026E+00  2.61837E+01  3.84480E+00  6.71171E+01
  130.0000  2.13045E-01  3.82810E+00  1.91357E-01  1.91357E-01  1.91357E-01  5.74072E-01  1.29902E+01  2.45477E-01  2.48580E-01  2.42375E-01  2.42375E-01  2.45477E-01  1.22428E+00  2.42629E+01  2.75082E-01  2.67490E-01  2.35472E-01  2.83451E-01  2.56824E-01  2.37613E-01  2.75082E-01  1.83101E+00  2.63183E+01  3.84241E+00  6.73995E+01
  131.0000  2.21292E-01  3.84437E+00  1.92526E-01  1.92526E-01  1.92526E-01  5.77579E-01  1.30326E+01  2.36109E-01  2.37542E-01  2.34677E-01  2.34677E-01  2.36109E-01  1.17911E+00  2.43496E+01  2.79774E-01  2.72790E-01  2.48485E-01  2.84411E-01  2.64760E-01  2.50177E-01  2.79774E-01  1.88017E+00  2.64565E+01  3.85815E+00  6.76831E+01
  132.0000  2.27796E-01  3.86111E+00  1.95328E-01  1.95328E-01  1.95328E-01  5.85985E-01  1.30757E+01  2.28265E-01  2.28727E-01  2.27802E-01  2.27802E-01  2.28265E-01  1.14086E+00  2.44334E+01  2.83623E-01  2.77427E-01  2.64411E-01  2.82655E-01  2.73259E-01  2.65450E-01  2.83623E-01  1.93045E+00  2.65984E+01  3.88509E+00  6.79686E+01
  133.0000  2.31743E-01  3.87814E+00  1.99578E-01  1.99578E-01  1.99578E-01  5.98734E-01  1.31197E+01  2.22023E-01  2.22478E-01  2.21569E-01  2.21569E-01  2.22023E-01  1.10966E+00  2.45150E+01  2.85886E-01  2.80711E-01  2.81235E-01  2.78301E-01  2.81172E-01  2.81487E-01  2.85886E-01  1.97468E+00  2.67435E+01  3.91482E+00  6.82564E+01
  134.0000  2.33536E-01  3.89531E+00  2.04537E-01  2.04537E-01  2.04537E-01  6.13611E-01  1.31648E+01  2.17305E-01  2.18393E-01  2.16217E-01  2.16217E-01  2.17305E-01  1.08544E+00  2.45948E+01  2.86101E-01  2.82427E-01  2.96739E-01  2.72428E-01  2.87577E-01  2.96164E-01  2.86101E-01  2.00754E+00  2.68911E+01  3.94012E+00  6.85460E+01
  135.0000  2.34124E-01  3.91252E+00  2.09118E-01  2.09118E-01  2.09118E-01  6.27354E-01  1.32109E+01  2.13930E-01  2.15749E-01  2.12110E-01  2.12110E-01  2.13930E-01  1.06783E+00  2.46733E+01  2.84264E-01  2.82748E-01  3.09269E-01  2.66365E-01  2.92005E-01  3.07917E-01  2.84264E-01  2.02683E+00  2.70400E+01  3.95614E+00  6.88367E+01
  136.0000  2.33938E-01  3.92971E+00  2.12699E-01  2.12699E-01  2.12699E-01  6.38098E-01  1.32578E+01  2.11733E-01  2.13975E-01  2.09490E-01  2.09490E-01  2.11733E-01  1.05642E+00  2.47509E+01  2.80942E-01  2.82172E-01  3.18263E-01  2.61211E-01  2.94591E-01  3.16246E-01  2.80942E-01  2.03437E+00  2.71896E+01  3.96282E+00  6.91280E+01
  137.0000  2.32860E-01  3.94683E+00  2.15714E-01  2.15714E-01  2.15714E-01  6.47142E-01  1.33054E+01  2.10637E-01  2.12854E-01  2.08419E-01  2.08419E-01  2.10637E-01  1.05097E+00  2.48281E+01  2.76992E-01  2.81271E-01  3.23989E-01  2.57605E-01  2.95818E-01  3.21449E-01  2.76992E-01  2.03411E+00  2.73391E+01  3.96508E+00  6.94194E+01
  138.0000  2.30746E-01  3.96378E+00  2.19299E-01  2.19299E-01  2.19299E-01  6.57896E-01  1.33538E+01  2.10591E-01  2.12363E-01  2.08819E-01  2.08819E-01  2.10591E-01  1.05118E+00  2.49054E+01  2.73113E-01  2.80401E-01  3.26983E-01  2.55659E-01  2.96122E-01  3.24071E-01  2.73113E-01  2.02946E+00  2.74882E+01  3.96929E+00  6.97112E+01
  139.0000  2.27670E-01  3.98052E+00  2.24470E-01  2.24470E-01  2.24470E-01  6.73410E-01  1.34032E+01  2.11424E-01  2.12363E-01  2.10484E-01  2.10484E-01  2.11423E-01  1.05618E+00  2.49830E+01  2.69682E-01  2.79685E-01  3.27967E-01  2.55032E-01  2.95847E-01  3.24817E-01  2.69682E-01  2.02271E+00  2.76369E+01  3.97997E+00  7.00037E+01
  140.0000  2.23816E-01  3.99697E+00  2.31525E-01  2.31525E-01  2.31525E-01  6.94575E-01  1.34543E+01  2.12812E-01  2.12540E-01  2.13084E-01  2.13084E-01  2.12812E-01  1.06433E+00  2.50613E+01  2.66782E-01  2.78990E-01  3.27504E-01  2.55092E-01  2.95113E-01  3.24222E-01  2.66782E-01  2.01449E+00  2.77850E+01  3.99721E+00  7.02975E+01
  141.0000  2.19413E-01  4.01310E+00  2.39707E-01  2.39707E-01  2.39707E-01  7.19120E-01  1.35072E+01  2.14437E-01  2.12638E-01  2.16236E-01  2.16236E-01  2.14437E-01  1.07398E+00  2.51402E+01  2.64308E-01  2.77824E-01  3.25197E-01  2.55135E-01  2.93482E-01  3.21906E-01  2.64308E-01  2.00216E+00  2.79321E+01  4.01468E+00  7.05926E+01
  142.0000  2.14762E-01  4.02888E+00  2.47177E-01  2.47177E-01  2.47177E-01  7.41531E-01  1.35617E+01  2.16131E-01  2.12603E-01  2.19658E-01  2.19658E-01  2.16131E-01  1.08418E+00  2.52199E+01  2.62109E-01  2.75529E-01  3.19801E-01  2.54646E-01  2.90119E-01  3.16683E-01  2.62109E-01  1.98100E+00  2.80777E+01  4.02147E+00  7.08881E+01
  143.0000  2.10182E-01  4.04433E+00  2.51625E-01  2.51625E-01  2.51625E-01  7.54874E-01  1.36171E+01  2.17902E-01  2.12520E-01  2.23284E-01  2.23284E-01  2.17902E-01  1.09489E+00  2.53004E+01  2.60159E-01  2.71818E-01  3.10558E-01  2.53509E-01  2.84590E-01  3.07834E-01  2.60159E-01  1.94863E+00  2.82209E+01  4.00858E+00  7.11828E+01
  144.0000  2.05869E-01  4.05946E+00  2.51493E-01  2.51493E-01  2.51493E-01  7.54480E-01  1.36726E+01  2.19877E-01  2.12548E-01  2.27206E-01  2.27206E-01  2.19877E-01  1.10671E+00  2.53817E+01  2.58521E-01  2.67006E-01  2.98184E-01  2.51907E-01  2.77333E-01  2.96040E-01  2.58521E-01  1.90751E+00  2.83611E+01  3.97457E+00  7.14749E+01
  145.0000  2.01754E-01  4.07429E+00  2.46951E-01  2.46951E-01  2.46951E-01  7.40852E-01  1.37270E+01  2.22197E-01  2.12928E-01  2.31466E-01  2.31466E-01  2.22197E-01  1.12025E+00  2.54640E+01  2.56857E-01  2.61562E-01  2.84449E-01  2.49862E-01  2.69226E-01  2.82958E-01  2.56857E-01  1.86177E+00  2.84980E+01  3.92463E+00  7.17633E+01
  146.0000  1.97543E-01  4.08881E+00  2.39941E-01  2.39941E-01  2.39941E-01  7.19822E-01  1.37799E+01  2.24902E-01  2.13993E-01  2.35812E-01  2.35812E-01  2.24902E-01  1.13542E+00  2.55475E+01  2.54250E-01  2.55699E-01  2.71193E-01  2.47074E-01  2.60981E-01  2.70277E-01  2.54250E-01  1.81372E+00  2.86313E+01  3.86651E+00  7.20475E+01
  147.0000  1.92995E-01  4.10299E+00  2.33070E-01  2.33070E-01  2.33070E-01  6.99211E-01  1.38313E+01  2.27919E-01  2.16142E-01  2.39696E-01  2.39696E-01  2.27919E-01  1.15137E+00  2.56321E+01  2.50469E-01  2.49809E-01  2.59703E-01  2.43658E-01  2.53267E-01  2.59204E-01  2.50469E-01  1.76658E+00  2.87611E+01  3.81016E+00  7.23276E+01
  148.0000  1.88270E-01  4.11683E+00  2.27983E-01  2.27983E-01  2.27983E-01  6.83950E-01  1.38816E+01  2.31133E-01  2.19691E-01  2.42575E-01  2.42575E-01  2.31133E-01  1.16711E+00  2.57179E+01  2.46421E-01  2.44638E-01  2.50575E-01  2.40384E-01  2.46788E-01  2.50351E-01  2.46421E-01  1.72558E+00  2.88879E+01  3.76491E+00  7.26043E+01
  149.0000  1.83987E-01  4.13035E+00  2.24792E-01  2.24792E-01  2.24792E-01  6.74375E-01  1.39312E+01  2.34450E-01  2.24668E-01  2.44231E-01  2.44231E-01  2.34450E-01  1.18203E+00  2.58048E+01  2.42753E-01  2.40629E-01  2.43885E-01  2.37831E-01  2.41870E-01  2.43824E-01  2.42753E-01  1.69355E+00  2.90124E+01  3.73394E+00  7.28787E+01
  150.0000  1.80981E-01  4.14365E+00  2.22588E-01  2.22588E-01  2.22588E-01  6.67763E-01  1.39803E+01  2.37736E-01  2.30665E-01  2.44807E-01  2.44807E-01  2.37736E-01  1.19575E+00  2.58927E+01  2.39453E-01  2.37790E-01  2.39580E-01  2.36052E-01  2.38499E-01  2.39574E-01  2.39453E-01  1.67040E+00  2.91352E+01  3.71490E+00  7.31518E+01
  151.0000  1.79890E-01  4.15688E+00  2.20279E-01  2.20279E-01  2.20279E-01  6.60838E-01  1.40288E+01  2.40720E-01  2.36805E-01  2.44634E-01  2.44634E-01  2.40720E-01  1.20751E+00  2.59814E+01  2.36336E-01  2.35876E-01  2.37389E-01  2.34789E-01  2.36424E-01  2.37332E-01  2.36336E-01  1.65448E+00  2.92568E+01  3.70272E+00  7.34239E+01
  152.0000  1.80835E-01  4.17017E+00  2.17314E-01  2.17314E-01  2.17314E-01  6.51943E-01  1.40767E+01  2.42972E-01  2.41897E-01  2.44048E-01  2.44048E-01  2.42972E-01  1.21594E+00  2.60708E+01  2.33350E-01  2.34502E-01  2.36635E-01  2.33702E-01  2.35178E-01  2.36458E-01  2.33350E-01  1.64317E+00  2.93776E+01  3.69189E+00  7.36952E+01
  153.0000  1.83358E-01  4.18364E+00  2.13833E-01  2.13833E-01  2.13833E-01  6.41500E-01  1.41239E+01  2.44097E-01  2.44873E-01  2.43321E-01  2.43321E-01  2.44097E-01  1.21971E+00  2.61604E+01  2.30592E-01  2.33298E-01  2.36572E-01  2.32448E-01  2.34284E-01  2.36249E-01  2.30592E-01  1.63404E+00  2.94977E+01  3.67860E+00  7.39656E+01
  154.0000  1.86552E-01  4.19735E+00  2.10323E-01  2.10323E-01  2.10323E-01  6.30970E-01  1.41703E+01  2.44059E-01  2.45405E-01  2.42713E-01  2.42713E-01  2.44059E-01  1.21895E+00  2.62500E+01  2.28198E-01  2.32001E-01  2.36762E-01  2.30713E-01  2.33443E-01  2.36299E-01  2.28198E-01  1.62561E+00  2.96171E+01  3.66208E+00  7.42348E+01
  155.0000  1.89305E-01  4.21127E+00  2.07269E-01  2.07269E-01  2.07269E-01  6.21808E-01  1.42160E+01  2.43245E-01  2.44045E-01  2.42445E-01  2.42445E-01  2.43245E-01  1.21543E+00  2.63393E+01  2.26269E-01  2.30515E-01  2.37123E-01  2.28308E-01  2.32572E-01  2.36536E-01  2.26269E-01  1.61759E+00  2.97360E+01  3.64413E+00  7.45026E+01
  156.0000  1.90780E-01  4.22529E+00  2.05034E-01  2.05034E-01  2.05034E-01  6.15101E-01  1.42612E+01  2.42155E-01  2.41701E-01  2.42610E-01  2.42610E-01  2.42155E-01  1.21123E+00  2.64284E+01  2.24878E-01  2.28946E-01  2.37713E-01  2.25383E-01  2.31759E-01  2.37019E-01  2.24878E-01  1.61058E+00  2.98544E+01  3.62769E+00  7.47692E+01
  157.0000  1.90745E-01  4.23931E+00  2.03795E-01  2.03795E-01  2.03795E-01  6.11385E-01  1.43061E+01  2.41208E-01  2.39198E-01  2.43218E-01  2.43219E-01  2.41208E-01  1.20805E+00  2.65172E+01  2.24065E-01  2.27561E-01  2.38537E-01  2.22452E-01  2.31169E-01  2.37755E-01  2.24065E-01  1.60560E+00  2.99724E+01  3.61578E+00  7.50350E+01
  158.0000  1.89128E-01  4.25321E+00  2.03436E-01  2.03436E-01  2.03436E-01  6.10307E-01  1.43510E+01  2.40726E-01  2.37182E-01  2.44270E-01  2.44270E-01  2.40726E-01  1.20717E+00  2.66059E+01  2.23771E-01  2.26577E-01  2.39463E-01  2.20052E-01  2.30883E-01  2.38614E-01  2.23771E-01  1.60313E+00  3.00903E+01  3.60974E+00  7.53003E+01
  159.0000  1.85801E-01  4.26687E+00  2.03530E-01  2.03530E-01  2.03530E-01  6.10591E-01  1.43958E+01  2.40864E-01  2.36063E-01  2.45665E-01  2.45665E-01  2.40864E-01  1.20912E+00  2.66948E+01  2.23804E-01  2.25984E-01  2.40220E-01  2.18403E-01  2.30791E-01  2.39333E-01  2.23804E-01  1.60234E+00  3.02080E+01  3.60785E+00  7.55655E+01
  160.0000  1.80966E-01  4.28017E+00  2.03530E-01  2.03530E-01  2.03530E-01  6.10589E-01  1.44407E+01  2.41501E-01  2.35894E-01  2.47108E-01  2.47108E-01  2.41501E-01  1.21311E+00  2.67839E+01  2.23933E-01  2.25593E-01  2.40407E-01  2.17457E-01  2.30628E-01  2.39516E-01  2.23933E-01  1.60147E+00  3.03257E+01  3.60613E+00  7.58305E+01
  161.0000  1.75306E-01  4.29305E+00  2.02957E-01  2.02957E-01  2.02957E-01  6.08870E-01  1.44855E+01  2.42261E-01  2.36381E-01  2.48141E-01  2.48141E-01  2.42261E-01  1.21719E+00  2.68734E+01  2.23990E-01  2.25174E-01  2.39516E-01  2.17127E-01  2.30072E-01  2.38677E-01  2.23990E-01  1.59855E+00  3.04432E+01  3.59991E+00  7.60951E+01
  162.0000  1.69772E-01  4.30553E+00  2.01485E-01  2.01485E-01  2.01485E-01  6.04455E-01  1.45299E+01  2.42697E-01  2.37091E-01  2.48303E-01  2.48303E-01  2.42697E-01  1.21909E+00  2.69630E+01  2.23868E-01  2.24552E-01  2.37153E-01  2.17338E-01  2.28874E-01  2.36434E-01  2.23868E-01  1.59209E+00  3.05602E+01  3.58540E+00  7.63586E+01
  163.0000  1.65297E-01  4.31768E+00  1.98955E-01  1.98955E-01  1.98955E-01  5.96864E-01  1.45738E+01  2.42526E-01  2.37704E-01  2.47348E-01  2.47348E-01  2.42526E-01  1.21745E+00  2.70525E+01  2.23538E-01  2.23707E-01  2.33401E-01  2.18012E-01  2.27052E-01  2.32868E-01  2.23539E-01  1.58212E+00  3.06765E+01  3.56173E+00  7.66204E+01
